Number,State,Value,Param bagging_fraction,Param bagging_freq,Param colsample_bytree,Param feature_fraction,Param learning_rate,Param max_bin,Param max_depth,Param min_child_samples,Param min_child_weight,Param min_split_gain,Param num_leaves,Param reg_alpha,Param reg_lambda,Param scale_pos_weight,Param subsample,UserAttribute best_iteration
463,COMPLETE,0.645281382208317,0.7785264902644641,7,0.8985087669813872,0.47508501734332936,0.01700717560170925,190,17,80,0.0017147245084509766,0.09787220943939803,16,8.239103614963408,3.5476484154352366,9.29108980641304,0.9896834077828984,616
464,COMPLETE,0.6444922529046659,0.779448770126246,7,0.9002665007560631,0.46540931660759066,0.017111278740179446,194,17,80,0.001382450149103363,0.09786636475909702,16,8.29018798504286,4.089333309548188,9.291906468025607,0.9972462287825671,649
465,COMPLETE,0.6447367238447743,0.7778013422269864,7,0.8929040774642751,0.4668218319410365,0.017264552461380978,213,17,79,0.0016185485512513617,0.09661210246388878,16,8.241965503435438,2.94989971138366,9.43650126595658,0.9995531485415203,678
466,COMPLETE,0.6451410996988474,0.7823328305298907,7,0.9137707358244636,0.47209356526457696,0.016940370758633857,192,17,79,0.00130725286641836,0.09625647210498986,16,8.347882647004845,3.7509915370291895,9.07593935213075,0.9760730816281427,585
467,COMPLETE,0.6447453758498147,0.77242183986797,7,0.9081726307553345,0.4743660697924422,0.017385919398167637,206,17,80,0.001237502679847874,0.09854764762988241,16,8.195949060244295,4.987187838746133,9.275131982855992,0.9866334801476637,567
468,COMPLETE,0.6442190538784572,0.6820756625306108,7,0.8981238540709348,0.46944241639831497,0.016908300261422777,190,17,80,0.0010308294865022717,0.09798550370471744,16,8.246703427455042,2.6590130858243906,9.656533325405027,0.96131659519776,573
469,COMPLETE,0.6446979148510674,0.779213113182623,7,0.8828603324266854,0.4705964192118048,0.017172302636705696,202,17,78,0.0016005701648507205,0.09738534203369664,16,8.502858658642054,3.4297569398999888,8.886955572449464,0.9721953649368962,565
470,COMPLETE,0.6444553586403982,0.7827870844685698,7,0.8914613298480505,0.47491609471883633,0.01737865472708062,189,17,77,0.0018478207315575069,0.14412095655580925,16,8.424304942935152,4.364376624966617,9.065752857365503,0.9878739119508756,568
471,COMPLETE,0.6445638873625827,0.7762343580602875,7,0.8807877407592394,0.47003002911436864,0.017488714359173128,95,17,81,0.00102285294219574,0.09829392665390074,16,8.56509773251054,2.3058056321574845,8.816435093300969,0.9866970604779404,565
472,COMPLETE,0.6443258893511008,0.8066528889317406,7,0.9052191313303726,0.4687004885846768,0.016852618922593297,217,17,79,0.0015678781229582933,0.09613435484612678,16,8.377687616319168,5.400346771072375,9.427287162805094,0.9682749060422158,742
473,COMPLETE,0.6451239207177413,0.7803770466402733,7,0.875177086385873,0.4761703935348677,0.017240222026420303,196,17,78,0.0011926058963842138,0.09764462481562218,16,8.148719440056407,3.226269304963005,8.516832983402866,0.9895218033251312,959
474,COMPLETE,0.6448170460302958,0.7846321397791172,7,0.8888219510900037,0.4767917457600371,0.017098825251420577,189,17,80,0.0014528597591430936,0.09883578898877123,16,8.288811334281588,2.5555871709076166,8.796019884336086,0.9992761220827278,679
475,COMPLETE,0.643552145755835,0.696534476619186,5,0.920529209535576,0.4733906435257304,0.0173659706721633,183,17,80,0.001906570589905791,0.09621282974833133,16,8.387384277628245,2.525532562883641,9.00452157919543,0.9826173877707481,548
476,COMPLETE,0.6444168068491529,0.7783530427637444,7,0.8976161059207226,0.4676534605387117,0.016992428195033243,81,18,81,0.0013673640978633665,0.09721918401149335,16,8.204128997193232,2.034794924220567,8.66494056474808,0.9999531865068507,656
477,COMPLETE,0.644963640716853,0.7727938508445763,7,0.8802426734631057,0.47366854029709177,0.017608241912279093,110,17,79,0.0012519658898899762,0.09890099395668775,16,8.521312708549635,3.172221064163346,9.944644348467916,0.9843748266310886,567
478,COMPLETE,0.6447384778226748,0.7819050459160987,7,0.8692299254177587,0.47187557068448294,0.01748141302669627,203,24,78,0.010322160090473166,0.09734848793360128,16,8.25105671800478,4.209299691348357,9.18941308857637,0.970102386044478,564
479,COMPLETE,0.6446922956917245,0.7852638589065872,7,0.8901278166862167,0.4783548738461686,0.01729380544275071,256,17,97,0.0010014922456534731,0.09835452922270756,16,8.480154437956266,2.106962124302165,8.562581165611952,0.9792700543820428,679
480,COMPLETE,0.6453556458469561,0.7759151572664742,7,0.8730971624353812,0.4706845876821774,0.01754630385669001,182,17,104,0.0016923826778948985,0.09617927753206935,16,8.330077204863883,2.578980242672495,8.962660541579053,0.9918365167545504,610
481,COMPLETE,0.6452221363356521,0.7753534751590522,7,0.8658236434461255,0.47142866657556376,0.0170010624267322,198,17,105,0.001862053956393531,0.09650092953846642,16,8.121838182120891,3.072222543201523,9.367430844675285,0.9642595018187732,567
482,COMPLETE,0.6453046197363052,0.7822866378308102,7,0.8739363367174869,0.47031677252162774,0.017494209472493732,178,17,104,0.0022719477398255496,0.097043155743667,16,8.244046236779495,0.022787511922750994,9.10192321864847,0.9888240812516295,591
483,COMPLETE,0.6448593093959575,0.790010213476985,7,0.8753782336364251,0.4687803490314142,0.017462677125737472,181,17,98,0.002242092417082001,0.09716236405394633,15,8.20969268678037,0.030165609933077923,9.158217027218726,0.9895797065019775,613
484,COMPLETE,0.6453174441368398,0.784249444228788,7,0.8676860590745253,0.46851164479770996,0.017256653779663674,178,17,99,0.002252855379555761,0.09615070567479933,16,8.350019462473645,2.677424893041039,8.935239599579797,0.9759566169312599,616
485,COMPLETE,0.6447946908496424,0.7870779519434195,7,0.8681234630094464,0.4705510794817453,0.017207875030944435,192,17,104,0.002365679162852741,0.0968446523946059,16,8.294437942137018,0.03599615194660578,9.472567831025188,0.9702110522000863,669
486,COMPLETE,0.6451350518687345,0.7842055490981786,7,0.8738468489197831,0.46941438187882584,0.017249692720367662,179,17,104,0.002075483615591332,0.09626883369087583,15,8.138842339674117,3.997316570220279,9.000386742297426,0.9762479961273978,672
487,COMPLETE,0.6444454349120734,0.7881018382215335,7,0.8657413416374452,0.4662342045192129,0.01703856125480544,208,18,107,0.002174368503905504,0.09613458002818691,16,8.337366709027458,0.015224827597550126,9.322026117206576,0.9896635739510384,739
488,COMPLETE,0.6446278593304866,0.7936181004869662,7,0.8792249250704208,0.46859784595553755,0.017434487325273702,184,17,106,0.0020240097619940224,0.09788985982232266,16,8.263177680447475,0.02252983363524754,9.120189284304816,0.9542153593721708,584
489,COMPLETE,0.6452795675020574,0.7842533685670564,7,0.8644371417615575,0.46712053958017885,0.017334977008166177,195,17,99,0.002534141524994522,0.09844875856356361,16,8.303817153499327,3.436834878196067,8.989082425010853,0.9936050765747747,585
490,COMPLETE,0.6447428181142207,0.7852342383774625,7,0.8754357738309205,0.4646631726189282,0.017166834357173182,196,17,99,0.0024848411933531514,0.09884821568821464,16,8.348064992320372,2.9681728681992805,9.228557142505302,0.9973115487905524,673
491,COMPLETE,0.6445605401583208,0.7838560466559343,7,0.8619923657728726,0.4675701911780397,0.017380295577091864,206,17,102,0.002772072284597241,0.09933464842496446,16,8.303799720111497,3.80383580948199,8.913901863871564,0.9816135890242399,606
492,COMPLETE,0.644433625032361,0.7900332407939525,7,0.8833887689662862,0.47079491823738184,0.017301222604852066,189,16,102,0.002591895947078237,0.09733595019004561,16,8.193160314692587,3.4129108769058236,9.038281986395244,0.9909278861950587,585
493,COMPLETE,0.6452977502872166,0.7820560898361595,7,0.8718784124506754,0.472850792324119,0.017151313056036697,214,17,103,0.002147165364022313,0.09841879776186353,16,8.362347232135194,4.274022979046991,8.911898494189886,0.9999071995555586,591
494,COMPLETE,0.6447470655270997,0.7863851294021957,7,0.8712654180426811,0.4733716196154307,0.017355436111788164,200,17,103,0.0022571196022713605,0.098698881048405,16,8.42091076636888,4.958138574420608,9.507535258894912,0.9799140740492588,564
495,COMPLETE,0.6450216827391055,0.7812748618554792,7,0.8597535816431777,0.4722702480855509,0.017015074490344322,216,16,103,0.002791375954778477,0.0995341828588385,16,8.447860705153897,5.264668796695294,9.215480277490045,0.9758179495421054,931
496,COMPLETE,0.6446212756619112,0.7832538145270225,7,0.8694581904832563,0.47453051137635716,0.017513220086922392,232,17,104,0.0019276070516012806,0.09794097546831501,16,8.340660671096575,4.233339949976786,9.036682969038381,0.9665002502748681,622
497,COMPLETE,0.6447698458062667,0.7875471708728562,7,0.8587430595083989,0.47082323444803087,0.01754899806078751,73,17,106,0.0027057810890837937,0.09848815754405,16,8.390235442836865,3.6126264891150415,9.714033388215835,0.9991523626811999,607
498,COMPLETE,0.644683479362889,0.7828841840062801,7,0.8915486834848942,0.47053730415001493,0.016909516118503533,221,16,100,0.0023384236984398685,0.09941690701067515,16,8.349587504359038,0.21767288933921117,9.284594297133781,0.988611610903107,610
499,COMPLETE,0.6439916690407883,0.78554966877019,7,0.8742956886153124,0.4665422889881084,0.013217287220463407,208,17,105,0.001800929825883255,0.10001107328397377,16,8.154407345512132,0.026770258140947877,8.902041528348985,0.9812702039525518,739
